,,,3.32E-02,-7.20E-01,,,,,3.32E-02,8.00E-02
,,,3.36E-02,-7.20E-01,,,,,3.36E-02,8.00E-02
,,,3.40E-02,-6.40E-01,,,,,3.40E-02,8.00E-02
,,,3.44E-02,-11.9200001,,,,,3.44E-02,-11.5199995
,,,3.48E-02,-11.9200001,,,,,3.48E-02,-11.5199995
,,,3.52E-02,-11.9200001,,,,,3.52E-02,-11.5199995
,,,3.56E-02,-11.9200001,,,,,3.56E-02,-11.5199995
,,,3.60E-02,-11.9200001,,,,,3.60E-02,-11.5199995
,,,3.64E-02,-11.9200001,,,,,3.64E-02,-11.5199995
,,,3.68E-02,-11.9200001,,,,,3.68E-02,-11.5199995
,,,3.72E-02,-11.9200001,,,,,3.72E-02,-11.5199995
,,,3.76E-02,-11.9200001,,,,,3.76E-02,-11.5199995
,,,3.80E-02,-11.9200001,,,,,3.80E-02,-11.5199995
,,,3.84E-02,-11.9200001,,,,,3.84E-02,-11.5199995
,,,3.88E-02,-11.9200001,,,,,3.88E-02,-11.5199995
,,,3.92E-02,-11.9200001,,,,,3.92E-02,-11.5199995
,,,3.96E-02,-11.9200001,,,,,3.96E-02,-11.5199995
,,,4.00E-02,-11.9200001,,,,,4.00E-02,-11.5199995
,,,4.04E-02,-11.9200001,,,,,4.04E-02,-11.5199995
,,,4.08E-02,-11.9200001,,,,,4.08E-02,-11.5199995
,,,4.12E-02,-11.9200001,,,,,4.12E-02,-11.5199995
,,,4.16E-02,-11.9200001,,,,,4.16E-02,-11.5199995
,,,4.20E-02,-11.9200001,,,,,4.20E-02,-11.5199995
,,,4.24E-02,-11.9200001,,,,,4.24E-02,-11.5199995
,,,4.28E-02,-11.9200001,,,,,4.28E-02,-11.5199995
,,,4.32E-02,-11.9200001,,,,,4.32E-02,-11.5199995
,,,4.36E-02,-11.9200001,,,,,4.36E-02,-11.5199995
,,,4.40E-02,-11.9200001,,,,,4.40E-02,-11.5199995
,,,4.44E-02,-11.9200001,,,,,4.44E-02,-11.5199995
,,,4.48E-02,-11.9200001,,,,,4.48E-02,-11.5199995
,,,4.52E-02,-11.9200001,,,,,4.52E-02,-11.5199995
,,,4.56E-02,-11.9200001,,,,,4.56E-02,-11.5199995
,,,4.60E-02,-11.9200001,,,,,4.60E-02,-11.5199995
,,,4.64E-02,-11.9200001,,,,,4.64E-02,-11.5199995
,,,4.68E-02,-11.9200001,,,,,4.68E-02,-11.5199995
,,,4.72E-02,-11.9200001,,,,,4.72E-02,-11.5199995
,,,4.76E-02,-11.9200001,,,,,4.76E-02,-11.5199995
,,,4.80E-02,-11.9200001,,,,,4.80E-02,-11.5199995
,,,4.84E-02,-11.9200001,,,,,4.84E-02,-11.5199995
,,,4.88E-02,-11.9200001,,,,,4.88E-02,-11.5199995
,,,4.92E-02,-11.9200001,,,,,4.92E-02,-11.5199995
,,,4.96E-02,-11.9200001,,,,,4.96E-02,-11.5199995
,,,5.00E-02,-11.9200001,,,,,5.00E-02,-11.5199995
,,,5.04E-02,-11.9200001,,,,,5.04E-02,-11.5199995
,,,5.08E-02,-11.9200001,,,,,5.08E-02,-11.5199995
,,,5.12E-02,-11.9200001,,,,,5.12E-02,-11.5199995
,,,5.16E-02,-11.9200001,,,,,5.16E-02,-11.5199995
,,,5.20E-02,-11.9200001,,,,,5.20E-02,-11.5199995
,,,5.24E-02,-11.9200001,,,,,5.24E-02,-11.5199995
,,,5.28E-02,-11.9200001,,,,,5.28E-02,-11.5199995
,,,5.32E-02,-11.9200001,,,,,5.32E-02,-11.5199995
,,,5.36E-02,-11.9200001,,,,,5.36E-02,-11.5199995
,,,5.40E-02,-11.9200001,,,,,5.40E-02,-11.5199995
,,,5.44E-02,-11.9200001,,,,,5.44E-02,-11.5199995
,,,5.48E-02,-11.9200001,,,,,5.48E-02,-11.5199995
,,,5.52E-02,-11.9200001,,,,,5.52E-02,-11.5199995
,,,5.56E-02,-11.9200001,,,,,5.56E-02,-11.5199995
,,,5.60E-02,-11.9200001,,,,,5.60E-02,-11.5199995
,,,5.64E-02,-11.9200001,,,,,5.64E-02,-11.5199995
,,,5.68E-02,-11.9200001,,,,,5.68E-02,-11.5199995
,,,5.72E-02,-11.9200001,,,,,5.72E-02,-11.5199995
,,,5.76E-02,-11.9200001,,,,,5.76E-02,-11.5199995
,,,5.80E-02,-11.9200001,,,,,5.80E-02,-11.5199995
,,,5.84E-02,-11.9200001,,,,,5.84E-02,-11.5199995
,,,5.88E-02,-11.9200001,,,,,5.88E-02,-11.5199995
,,,5.92E-02,-11.9200001,,,,,5.92E-02,-11.5199995
,,,5.96E-02,-11.9200001,,,,,5.96E-02,-11.5199995
,,,6.00E-02,-11.9200001,,,,,6.00E-02,-11.5199995
,,,6.04E-02,-11.9200001,,,,,6.04E-02,-11.5199995
,,,6.08E-02,-11.9200001,,,,,6.08E-02,-11.5199995
,,,6.12E-02,-11.9200001,,,,,6.12E-02,-11.5199995
,,,6.16E-02,-11.9200001,,,,,6.16E-02,-11.5199995
,,,6.20E-02,-11.9200001,,,,,6.20E-02,-11.5199995
,,,6.24E-02,-11.9200001,,,,,6.24E-02,-11.5199995
,,,6.28E-02,-11.9200001,,,,,6.28E-02,-11.5199995
,,,6.32E-02,-11.9200001,,,,,6.32E-02,-11.5199995
,,,6.36E-02,-11.9200001,,,,,6.36E-02,-11.5199995
,,,6.40E-02,-11.9200001,,,,,6.40E-02,-11.5199995
,,,6.44E-02,-11.9200001,,,,,6.44E-02,-11.5199995
,,,6.48E-02,-11.9200001,,,,,6.48E-02,-11.5199995
,,,6.52E-02,-11.9200001,,,,,6.52E-02,-11.5199995
,,,6.56E-02,-11.9200001,,,,,6.56E-02,-11.5199995
,,,6.60E-02,-11.9200001,,,,,6.60E-02,-11.5199995
,,,6.64E-02,-11.9200001,,,,,6.64E-02,-11.5199995
,,,6.68E-02,-11.9200001,,,,,6.68E-02,-11.5199995
,,,6.72E-02,-11.9200001,,,,,6.72E-02,-11.5199995
,,,6.76E-02,-11.9200001,,,,,6.76E-02,-11.5199995
,,,6.80E-02,-11.9200001,,,,,6.80E-02,-11.5199995
,,,6.84E-02,-11.9200001,,,,,6.84E-02,-11.5199995
,,,6.88E-02,-11.9200001,,,,,6.88E-02,-11.5199995
,,,6.92E-02,-11.9200001,,,,,6.92E-02,-11.5199995
,,,6.96E-02,-11.9200001,,,,,6.96E-02,-11.5199995
,,,7.00E-02,-11.9200001,,,,,7.00E-02,-11.5199995
,,,7.04E-02,-11.9200001,,,,,7.04E-02,-11.5199995
,,,7.08E-02,-11.9200001,,,,,7.08E-02,-11.5199995
,,,7.12E-02,-11.9200001,,,,,7.12E-02,-11.5199995
,,,7.16E-02,-11.9200001,,,,,7.16E-02,-11.5199995
,,,7.20E-02,-11.9200001,,,,,7.20E-02,-11.5199995
,,,7.24E-02,-11.9200001,,,,,7.24E-02,-11.5199995
,,,7.28E-02,-11.9200001,,,,,7.28E-02,-11.5199995
,,,7.32E-02,-11.9200001,,,,,7.32E-02,-11.5199995
,,,7.36E-02,-11.9200001,,,,,7.36E-02,-11.5199995
,,,7.40E-02,-11.9200001,,,,,7.40E-02,-11.5199995
,,,7.44E-02,-11.9200001,,,,,7.44E-02,-11.5199995
